CampaignID,Date,Channel,Product,State,ManagerCompany,AdSpend,Impressions,Clicks,CTR,CPC,Leads,Sales,Revenue,ROAS,CAC,Objective,Status,Rating,Manager
2235,2025-03-31,LinkedIn,Product C,TN,Deloitte,67014,38018,4359,0.115,73,364,109,942196,14.06,184.1,Awareness,Paused,5,Neha
2236,2025-12-21,Email,Product D,DL,TCS,34411,47147,13200,0.28,73,711,213,1312293,38.14,48.4,Awareness,Active,4,Aditya
2237,2025-05-07,Email,Product B,MH,Deloitte,73965,167688,4881,0.029,51,622,186,1497486,20.25,118.91,Awareness,Paused,2,Arjun
2238,2025-10-20,Google,Product D,TS,Amazon,20090,21390,4269,0.2,58,621,186,1089030,54.21,32.35,Lead Gen,Paused,3,Dev
2239,2025-07-12,Email,Product A,TS,TCS,35057,123385,3023,0.025,55,461,138,850080,24.25,76.05,Lead Gen,Active,3,Aisha
2240,2025-11-17,YouTube,Product B,DL,Accenture,97237,154983,3079,0.02,38,598,179,288369,2.97,162.6,Sales,Paused,2,Aditya
2241,2025-05-20,LinkedIn,Product C,TS,Accenture,70397,128798,5692,0.044,36,874,262,2147090,30.5,80.55,Sales,Active,2,Kabir
2242,2025-06-15,Google,Product C,MH,Infosys,81379,57107,13985,0.245,82,1242,372,1251780,15.38,65.52,Lead Gen,Paused,1,Diya
2243,2025-06-29,Email,Product C,TS,Accenture,27023,182959,12653,0.069,6,2288,686,3135706,116.04,11.81,Awareness,Paused,2,Ishita
2244,2025-08-12,LinkedIn,Product B,DL,EY,17649,63943,5646,0.088,77,699,209,1527581,86.55,25.25,Awareness,Active,4,Ishita
2245,2025-02-05,Meta,Product C,KA,EY,40521,46551,13644,0.293,92,1952,585,1134315,27.99,20.76,Lead Gen,Paused,5,Ishita
2246,2025-05-18,YouTube,Product B,KA,Infosys,21882,86373,1122,0.013,86,100,30,76620,3.5,218.82,Sales,Paused,5,Priya
2247,2025-11-30,Google,Product A,TS,Deloitte,11864,159245,8508,0.053,45,1466,439,1268710,106.94,8.09,Awareness,Active,1,Sneha
2248,2025-05-26,LinkedIn,Product B,WB,TCS,111398,179666,12326,0.069,29,1057,317,713884,6.41,105.39,Sales,Paused,1,Sneha
2249,2025-05-27,YouTube,Product B,MH,Amazon,47065,133251,6441,0.048,78,918,275,655600,13.93,51.27,Sales,Paused,2,Nisha
2250,2025-10-06,YouTube,Product D,TN,Amazon,28082,191777,9535,0.05,5,613,183,882792,31.44,45.81,Sales,Paused,4,Meera
2251,2025-09-02,LinkedIn,Product B,MH,EY,30343,7813,6277,0.803,91,316,94,848726,27.97,96.02,Awareness,Paused,3,Meera
2252,2025-03-06,LinkedIn,Product D,DL,Deloitte,69459,12737,7128,0.56,22,1018,305,634705,9.14,68.23,Awareness,Active,1,Meera
2253,2025-11-19,YouTube,Product A,TN,Accenture,16341,158806,9121,0.057,53,1450,435,2300280,140.77,11.27,Sales,Paused,5,Ishita
2254,2025-03-12,YouTube,Product B,TS,Amazon,65074,93132,10837,0.116,85,1668,500,1613000,24.79,39.01,Awareness,Active,5,Aarav
2255,2025-03-15,YouTube,Product B,MH,Accenture,55528,75772,5367,0.071,52,1047,314,998834,17.99,53.04,Sales,Active,5,Nisha
2256,2025-07-06,Google,Product D,TN,Amazon,88679,123389,11108,0.09,42,1174,352,1278112,14.41,75.54,Awareness,Paused,2,Arjun
2257,2025-06-03,LinkedIn,Product D,WB,HDFC,99611,121527,7856,0.065,13,1086,325,1621100,16.27,91.72,Sales,Paused,4,Rahul
2258,2025-08-25,YouTube,Product D,WB,TCS,140093,38234,8314,0.217,79,518,155,920235,6.57,270.45,Awareness,Paused,1,Karan
2259,2025-01-30,Email,Product A,DL,Reliance,100030,8627,5343,0.619,100,848,254,1944624,19.44,117.96,Awareness,Paused,2,Ananya
2260,2025-10-26,Email,Product A,TN,TCS,137524,167230,775,0.005,85,58,17,127296,0.93,2371.1,Awareness,Paused,2,Ishita
2261,2025-07-01,YouTube,Product B,TS,EY,9218,124572,6525,0.052,97,643,192,428736,46.51,14.34,Sales,Active,1,Sneha
2262,2025-03-22,LinkedIn,Product C,DL,Deloitte,129215,104009,8896,0.086,100,1335,400,1713200,13.26,96.79,Sales,Active,1,Kabir
2263,2025-02-26,LinkedIn,Product B,TS,Accenture,127494,102389,2389,0.023,65,354,106,735958,5.77,360.15,Sales,Active,5,Ananya
2264,2025-12-26,YouTube,Product C,DL,HDFC,147532,100599,803,0.008,51,70,21,31248,0.21,2107.6,Lead Gen,Active,1,Sneha
2265,2025-02-11,Email,Product B,TS,Infosys,146102,14022,1509,0.108,74,281,84,669144,4.58,519.94,Lead Gen,Active,3,Tanvi
2266,2025-11-29,Meta,Product B,KA,HDFC,34139,190276,8387,0.044,41,1638,491,3010812,88.19,20.84,Awareness,Paused,1,Vivaan
2267,2025-08-13,Google,Product C,KA,EY,96748,97376,8403,0.086,74,1613,483,3306618,34.18,59.98,Sales,Paused,2,Kabir
2268,2025-06-15,LinkedIn,Product D,TS,Reliance,106948,63058,4148,0.066,99,227,68,154496,1.44,471.14,Lead Gen,Paused,2,Neha
2269,2025-03-23,LinkedIn,Product A,MH,Infosys,69112,103178,13072,0.127,99,1280,384,1162752,16.82,53.99,Sales,Paused,5,Rahul
2270,2025-06-08,Meta,Product D,TN,Amazon,52873,133139,4667,0.035,68,349,104,483392,9.14,151.5,Sales,Active,3,Diya
2271,2025-06-06,LinkedIn,Product D,MH,Reliance,58429,21607,6607,0.306,17,587,176,1565520,26.79,99.54,Sales,Paused,2,Priya
2272,2025-04-16,YouTube,Product A,MH,Accenture,138353,159930,2167,0.014,13,282,84,203700,1.47,490.61,Awareness,Active,2,Diya
2273,2025-03-18,Google,Product C,TN,Accenture,62455,112861,2911,0.026,67,325,97,293231,4.7,192.17,Awareness,Active,4,Meera
2274,2025-03-16,Meta,Product C,DL,Accenture,14263,137548,3796,0.028,89,583,174,458490,32.15,24.46,Awareness,Active,3,Arjun
2275,2025-07-14,Meta,Product B,TN,Infosys,113398,22513,2303,0.102,44,259,77,460075,4.06,437.83,Awareness,Active,5,Neha
2276,2025-02-24,Meta,Product C,TN,Infosys,17249,87213,13683,0.157,26,2427,728,2096640,121.55,7.11,Awareness,Paused,2,Karan
2277,2025-11-20,YouTube,Product A,TS,Amazon,100787,192678,7340,0.038,77,1330,399,3176040,31.51,75.78,Awareness,Active,2,Aditya
2278,2025-05-05,YouTube,Product A,KA,Accenture,115664,128656,4111,0.032,12,281,84,319116,2.76,411.62,Sales,Active,3,Ishita
2279,2025-01-05,Google,Product D,KA,Infosys,12686,156491,5956,0.038,85,483,144,900432,70.98,26.27,Awareness,Paused,2,Dev
2280,2025-10-30,Google,Product C,DL,TCS,136295,133498,12276,0.092,78,763,228,292752,2.15,178.63,Lead Gen,Active,3,Arjun
2281,2025-08-31,LinkedIn,Product B,DL,Reliance,134036,155510,421,0.003,25,77,23,228298,1.7,1740.73,Awareness,Active,4,Diya
2282,2025-10-17,LinkedIn,Product D,WB,Deloitte,24883,35284,9113,0.258,10,699,209,1600731,64.33,35.6,Lead Gen,Paused,4,Aarav
2283,2025-08-10,YouTube,Product D,DL,TCS,36577,95699,8164,0.085,48,1037,311,598675,16.37,35.27,Lead Gen,Active,2,Neha
2284,2025-05-26,Email,Product C,WB,Accenture,55528,164184,13381,0.082,42,2541,762,1054608,18.99,21.85,Awareness,Paused,5,Aditya
2285,2025-07-31,Google,Product B,MH,HDFC,10020,34181,7337,0.215,23,1452,435,3263805,325.73,6.9,Lead Gen,Paused,2,Karan
2286,2025-04-04,Google,Product D,DL,Infosys,143713,19053,4590,0.241,32,396,118,1070378,7.45,362.91,Lead Gen,Paused,2,Dev
2287,2025-05-22,Email,Product A,KA,Deloitte,125333,48243,1971,0.041,98,233,69,344931,2.75,537.91,Awareness,Active,2,Rohan
2288,2025-07-05,Meta,Product D,KA,Infosys,55796,164592,5503,0.033,52,777,233,1368176,24.52,71.81,Lead Gen,Active,3,Ishita
2289,2025-08-02,YouTube,Product B,DL,Amazon,7098,33333,4421,0.133,69,441,132,436920,61.56,16.1,Lead Gen,Paused,1,Nisha
2290,2025-10-17,Meta,Product C,WB,Infosys,117961,95815,10650,0.111,76,1519,455,3980340,33.74,77.66,Awareness,Paused,3,Nisha
2291,2025-11-11,YouTube,Product C,TN,EY,101503,188107,14202,0.075,69,1561,468,3960216,39.02,65.02,Awareness,Paused,1,Dev
2292,2025-09-01,LinkedIn,Product B,TS,TCS,65419,177954,8795,0.049,94,1732,519,1245081,19.03,37.77,Sales,Active,4,Arjun
2293,2025-06-27,LinkedIn,Product D,KA,HDFC,114431,113499,699,0.006,53,109,32,277472,2.42,1049.83,Sales,Active,5,Diya
2294,2025-12-15,Email,Product D,TN,Infosys,138549,126346,10266,0.081,9,1106,331,3287492,23.73,125.27,Sales,Active,5,Yash
2295,2025-01-10,Email,Product D,WB,Reliance,102107,35501,5292,0.149,70,497,149,992638,9.72,205.45,Sales,Active,5,Arjun
2296,2025-08-30,Meta,Product C,TN,Reliance,45365,40237,12236,0.304,34,2131,639,4741380,104.52,21.29,Sales,Paused,2,Sneha
2297,2025-07-19,Email,Product C,MH,TCS,128385,166243,8001,0.048,72,1126,337,1979875,15.42,114.02,Lead Gen,Paused,3,Sneha
2298,2025-09-20,Email,Product C,TS,TCS,8222,51925,14633,0.282,91,1498,449,2161935,262.95,5.49,Lead Gen,Active,4,Neha
2299,2025-08-21,LinkedIn,Product D,MH,TCS,123984,87614,2685,0.031,92,257,77,616000,4.97,482.43,Lead Gen,Paused,3,Priya
2300,2025-01-30,LinkedIn,Product B,TN,EY,114610,150194,579,0.004,76,51,15,94605,0.83,2247.25,Awareness,Active,3,Priya
2301,2025-09-05,Email,Product A,WB,Accenture,97678,22793,6030,0.265,44,547,164,953496,9.76,178.57,Lead Gen,Active,5,Aditya
2302,2025-11-16,Google,Product A,TS,EY,98150,132809,10029,0.076,88,1655,496,3790928,38.62,59.31,Awareness,Active,5,Yash
2303,2025-11-03,Google,Product A,TS,Accenture,122934,194847,13107,0.067,59,1161,348,604128,4.91,105.89,Awareness,Paused,3,Karan
2304,2025-01-16,Google,Product C,KA,TCS,125403,186654,10067,0.054,34,1136,340,3183080,25.38,110.39,Lead Gen,Active,3,Kabir
2305,2025-06-26,Email,Product C,TS,Amazon,131760,96285,3385,0.035,17,185,55,88605,0.67,712.22,Lead Gen,Active,4,Aarav
2306,2025-05-22,Meta,Product A,WB,Reliance,40627,44428,5379,0.121,93,685,205,657640,16.19,59.31,Sales,Paused,3,Rahul
2307,2025-01-30,YouTube,Product B,KA,HDFC,79872,138020,3452,0.025,15,654,196,1095444,13.71,122.13,Lead Gen,Paused,1,Aisha
2308,2025-09-18,Meta,Product C,WB,HDFC,147396,23481,12291,0.523,82,1878,563,1654094,11.22,78.49,Lead Gen,Active,1,Aditya
2309,2025-11-17,Google,Product A,DL,TCS,43608,69911,14253,0.204,65,2619,785,2498655,57.3,16.65,Awareness,Paused,4,Dev
2310,2025-12-21,LinkedIn,Product B,KA,EY,54026,192608,5131,0.027,98,845,253,2069287,38.3,63.94,Awareness,Active,1,Meera
2311,2025-06-21,Email,Product A,DL,Deloitte,127491,64973,14168,0.218,15,1683,504,2422224,19.0,75.75,Awareness,Paused,4,Ishita
2312,2025-05-18,Email,Product A,TN,Deloitte,110852,14744,13603,0.923,22,2035,610,635620,5.73,54.47,Sales,Paused,4,Aarav
2313,2025-12-15,Meta,Product D,DL,Reliance,135770,78569,3061,0.039,6,554,166,1357216,10.0,245.07,Awareness,Active,3,Neha
2314,2025-08-24,Email,Product A,DL,TCS,39014,10615,10703,1.008,89,1956,586,1225326,31.41,19.95,Sales,Active,1,Diya
2315,2025-11-09,Meta,Product A,TN,Amazon,148289,69455,9238,0.133,83,1825,547,3402340,22.94,81.25,Lead Gen,Active,3,Neha
2316,2025-03-20,Email,Product C,WB,Accenture,102115,23704,5748,0.242,84,851,255,803760,7.87,119.99,Awareness,Paused,3,Nisha
2317,2025-12-20,Meta,Product B,TN,Amazon,48118,172696,6356,0.037,8,673,201,1792317,37.25,71.5,Sales,Paused,1,Neha
2318,2025-11-07,Email,Product A,DL,Reliance,7665,79160,218,0.003,24,25,7,69594,9.08,306.6,Sales,Active,3,Rahul
2319,2025-09-16,YouTube,Product B,KA,TCS,31895,165918,12446,0.075,34,2035,610,2154520,67.55,15.67,Sales,Paused,4,Tanvi
2320,2025-03-11,Google,Product B,TS,Amazon,119679,59567,9743,0.164,82,1190,357,2387616,19.95,100.57,Lead Gen,Active,5,Aditya
2321,2025-07-07,Google,Product A,TN,TCS,108649,188132,5660,0.03,84,323,96,355296,3.27,336.37,Lead Gen,Paused,3,Vivaan
2322,2025-06-10,Email,Product B,KA,TCS,99054,74770,5447,0.073,55,953,285,823650,8.32,103.94,Lead Gen,Paused,2,Ananya
2323,2025-10-21,Google,Product A,WB,Reliance,24886,23622,5642,0.239,29,705,211,564847,22.7,35.3,Awareness,Paused,2,Ishita
2324,2025-11-01,Meta,Product A,TN,Deloitte,28926,130339,4594,0.035,21,435,130,822900,28.45,66.5,Awareness,Active,2,Kabir
2325,2025-01-10,Meta,Product B,TS,Reliance,26720,96392,5814,0.06,54,729,218,1952408,73.07,36.65,Lead Gen,Active,1,Kabir
2326,2025-08-12,Email,Product D,MH,HDFC,69314,47496,7205,0.152,29,1387,416,2569632,37.07,49.97,Awareness,Paused,1,Ananya
2327,2025-05-26,Email,Product A,TN,EY,34474,76208,13600,0.178,35,1662,498,2283828,66.25,20.74,Sales,Active,2,Dev
2328,2025-07-07,Google,Product C,WB,Infosys,93682,161439,9353,0.058,49,911,273,1263990,13.49,102.83,Awareness,Paused,1,Arjun
2329,2025-01-23,Email,Product D,TN,HDFC,123143,115007,11218,0.098,18,1191,357,1316259,10.69,103.39,Sales,Paused,2,Aarav
2330,2025-08-17,LinkedIn,Product D,WB,Reliance,63515,164366,4682,0.028,67,340,102,1017246,16.02,186.81,Lead Gen,Active,1,Meera
2331,2025-01-22,LinkedIn,Product D,TN,EY,136609,100179,7195,0.072,74,1050,315,997605,7.3,130.1,Awareness,Paused,4,Kabir
2332,2025-04-26,Meta,Product D,TS,HDFC,127271,84537,9693,0.115,82,1231,369,2860119,22.47,103.39,Sales,Paused,4,Aisha
2333,2025-05-05,Meta,Product A,MH,HDFC,68614,48969,7478,0.153,51,455,136,394944,5.76,150.8,Lead Gen,Paused,2,Sneha
2334,2025-04-12,Meta,Product B,TS,Accenture,43480,118122,13560,0.115,76,1857,557,3530266,81.19,23.41,Lead Gen,Active,3,Neha
2335,2025-10-26,Email,Product B,WB,Reliance,30365,71996,7863,0.109,16,998,299,2900300,95.51,30.43,Awareness,Active,1,Aisha
2336,2025-08-01,YouTube,Product D,WB,TCS,15923,99438,5368,0.054,62,500,150,1320150,82.91,31.85,Awareness,Paused,4,Dev
2337,2025-03-17,Meta,Product D,MH,HDFC,63700,174088,9597,0.055,43,1339,401,1701042,26.7,47.57,Awareness,Active,3,Kabir
2338,2025-02-09,Google,Product D,WB,Accenture,120272,146503,5021,0.034,5,527,158,846248,7.04,228.22,Awareness,Paused,3,Rohan
2339,2025-08-11,YouTube,Product B,DL,HDFC,18730,10899,12406,1.138,79,1329,398,535708,28.6,14.09,Awareness,Active,5,Vivaan
2340,2025-07-04,Email,Product C,TN,Accenture,101039,181894,4382,0.024,38,376,112,933968,9.24,268.72,Sales,Active,2,Nisha
2341,2025-10-10,LinkedIn,Product C,MH,Accenture,122587,121771,4333,0.036,61,416,124,1127904,9.2,294.68,Lead Gen,Paused,1,Rohan
2342,2025-06-21,YouTube,Product B,KA,EY,140154,25117,1898,0.076,93,172,51,122604,0.87,814.85,Awareness,Paused,2,Meera
2343,2025-03-06,Meta,Product A,KA,TCS,123708,110183,7083,0.064,97,615,184,1343568,10.86,201.15,Sales,Active,2,Vivaan
2344,2025-05-02,Meta,Product B,MH,Amazon,140659,99183,12702,0.128,21,2088,626,1627600,11.57,67.37,Lead Gen,Active,3,Arjun
2345,2025-05-04,Email,Product D,KA,TCS,88850,39260,5960,0.152,24,902,270,1223910,13.78,98.5,Lead Gen,Active,1,Sneha
2346,2025-08-30,Meta,Product C,TS,EY,109339,71700,14093,0.197,29,2355,706,5345832,48.89,46.43,Awareness,Active,5,Vivaan
2347,2025-07-29,YouTube,Product A,TN,Infosys,104720,186690,5353,0.029,85,1014,304,1929488,18.43,103.27,Awareness,Paused,3,Aditya
2348,2025-04-24,Email,Product A,DL,TCS,47346,121048,13434,0.111,24,928,278,923238,19.5,51.02,Sales,Active,2,Diya
2349,2025-04-24,LinkedIn,Product B,MH,Infosys,74156,113198,4754,0.042,85,614,184,1056896,14.25,120.78,Awareness,Active,1,Rohan
2350,2025-07-26,Email,Product A,MH,EY,119367,141314,13991,0.099,46,963,288,666144,5.58,123.95,Awareness,Active,1,Diya
2351,2025-07-07,LinkedIn,Product C,TS,Infosys,76658,155549,7917,0.051,76,1368,410,1967590,25.67,56.04,Awareness,Paused,4,Aarav
2352,2025-04-03,YouTube,Product B,WB,HDFC,94975,104724,11410,0.109,67,1567,470,4210730,44.34,60.61,Lead Gen,Active,4,Ishita
2353,2025-04-28,Email,Product B,MH,EY,134056,39446,12835,0.325,43,2113,633,6250875,46.63,63.44,Sales,Paused,2,Meera
2354,2025-12-29,YouTube,Product B,TS,HDFC,143437,190415,12817,0.067,39,2425,727,1469994,10.25,59.15,Lead Gen,Paused,1,Ananya
2355,2025-06-02,YouTube,Product C,TN,Amazon,148011,63972,1861,0.029,84,234,70,179830,1.21,632.53,Awareness,Paused,2,Sneha
2356,2025-11-05,Email,Product D,TS,EY,111857,112001,8910,0.08,14,1056,316,838032,7.49,105.93,Lead Gen,Active,2,Neha
2357,2025-01-07,YouTube,Product C,KA,EY,69413,32483,7270,0.224,87,813,243,481383,6.94,85.38,Sales,Active,5,Yash
2358,2025-02-14,LinkedIn,Product C,TS,Deloitte,98154,171835,14944,0.087,69,1546,463,962114,9.8,63.49,Sales,Paused,2,Karan
2359,2025-08-30,LinkedIn,Product B,TN,Infosys,108619,39745,12952,0.326,9,2208,662,1504726,13.85,49.19,Lead Gen,Paused,2,Rahul
2360,2025-09-06,Email,Product D,KA,Infosys,138223,45363,10826,0.239,49,1570,471,594873,4.3,88.04,Lead Gen,Paused,1,Vivaan
2361,2025-12-07,Email,Product B,KA,EY,101998,107264,8522,0.079,96,970,291,1548120,15.18,105.15,Lead Gen,Active,5,Aisha
2362,2025-04-24,Meta,Product C,KA,HDFC,35904,191850,346,0.002,97,36,10,31430,0.88,997.33,Lead Gen,Paused,1,Ishita
2363,2025-09-09,Google,Product A,TS,Deloitte,96739,36505,1677,0.046,25,121,36,110268,1.14,799.5,Sales,Paused,1,Yash
2364,2025-07-14,YouTube,Product A,TN,Amazon,108017,120939,4885,0.04,26,659,197,809079,7.49,163.91,Sales,Paused,4,Aarav
2365,2025-04-30,Meta,Product C,DL,EY,21336,176431,5619,0.032,23,1040,312,417768,19.58,20.52,Sales,Active,1,Yash
2366,2025-07-07,Meta,Product C,KA,Infosys,56991,139741,10645,0.076,45,967,290,809970,14.21,58.94,Sales,Active,5,Neha
2367,2025-01-05,Email,Product B,KA,Reliance,10496,111919,10099,0.09,48,570,171,702297,66.91,18.41,Awareness,Paused,5,Ananya
2368,2025-08-17,LinkedIn,Product D,MH,EY,22960,100698,12950,0.129,52,1235,370,1455950,63.41,18.59,Awareness,Active,1,Aditya
2369,2025-01-15,LinkedIn,Product C,KA,Deloitte,94420,181908,8911,0.049,74,1529,458,3750562,39.72,61.75,Sales,Active,2,Ishita
2370,2025-06-07,Google,Product A,WB,TCS,118093,70855,13506,0.191,47,993,297,1162161,9.84,118.93,Awareness,Paused,1,Rahul
2371,2025-10-31,Meta,Product D,DL,TCS,117968,5883,2199,0.374,95,430,129,773226,6.55,274.34,Awareness,Paused,1,Meera
2372,2025-02-19,Meta,Product C,MH,Accenture,30124,187740,12821,0.068,85,708,212,1198224,39.78,42.55,Sales,Active,4,Tanvi
2373,2025-01-05,LinkedIn,Product D,KA,Amazon,53496,160770,12226,0.076,52,1920,576,3977856,74.36,27.86,Lead Gen,Paused,1,Sneha
2374,2025-07-17,Google,Product C,TS,Amazon,55279,137597,8193,0.06,87,1246,373,1811288,32.77,44.37,Sales,Active,2,Sneha
2375,2025-05-10,LinkedIn,Product A,TN,TCS,94276,85092,8817,0.104,15,562,168,553728,5.87,167.75,Awareness,Paused,5,Aisha
2376,2025-08-31,Google,Product B,KA,TCS,95975,130478,4555,0.035,70,536,160,1190560,12.4,179.06,Awareness,Active,4,Yash
2377,2025-06-24,YouTube,Product B,KA,Accenture,118708,29455,12790,0.434,64,2436,730,1210340,10.2,48.73,Awareness,Paused,5,Dev
2378,2025-04-25,LinkedIn,Product A,MH,Amazon,147665,52845,3695,0.07,53,729,218,1848204,12.52,202.56,Lead Gen,Active,2,Meera
2379,2025-11-05,Meta,Product B,TN,TCS,44943,172031,2427,0.014,72,280,84,116928,2.6,160.51,Awareness,Active,4,Sneha
2380,2025-10-01,Meta,Product B,TN,EY,6082,175107,7608,0.043,55,1442,432,1003536,165.0,4.22,Lead Gen,Paused,4,Diya
2381,2025-07-25,Email,Product B,KA,TCS,122357,102302,5635,0.055,51,1038,311,1197661,9.79,117.88,Sales,Paused,2,Meera
2382,2025-01-05,Email,Product C,TS,Amazon,23755,21913,12755,0.582,52,2398,719,2340345,98.52,9.91,Awareness,Paused,5,Dev
2383,2025-04-30,LinkedIn,Product A,MH,TCS,125219,87155,5621,0.064,95,779,233,2218160,17.71,160.74,Sales,Active,2,Tanvi
2384,2025-10-17,LinkedIn,Product D,TN,Deloitte,125039,151995,2531,0.017,5,247,74,256040,2.05,506.23,Lead Gen,Active,2,Karan
2385,2025-01-18,YouTube,Product D,TS,Deloitte,90814,144467,12169,0.084,78,1426,427,3024014,33.3,63.68,Awareness,Paused,5,Yash
2386,2025-03-23,LinkedIn,Product C,TN,Accenture,88792,177080,8089,0.046,13,504,151,274820,3.1,176.17,Lead Gen,Paused,2,Aisha
2387,2025-03-16,Google,Product C,TN,Reliance,62779,101491,13012,0.128,21,1702,510,4432920,70.61,36.89,Sales,Paused,3,Aditya
2388,2025-01-21,Meta,Product D,DL,Infosys,38637,156620,7367,0.047,11,1198,359,2229031,57.69,32.25,Sales,Active,5,Yash
2389,2025-11-22,YouTube,Product B,TS,Reliance,41002,169830,10398,0.061,5,1815,544,5237088,127.73,22.59,Lead Gen,Paused,1,Ishita
2390,2025-10-01,YouTube,Product B,TN,Reliance,145983,150329,9730,0.065,16,771,231,729960,5.0,189.34,Lead Gen,Paused,5,Nisha
2391,2025-06-15,Meta,Product A,DL,Amazon,28387,159394,4596,0.029,25,383,114,1004340,35.38,74.12,Lead Gen,Active,3,Dev
2392,2025-08-15,Email,Product B,KA,Reliance,66224,81388,7789,0.096,75,1334,400,2539600,38.35,49.64,Awareness,Active,3,Neha
2393,2025-05-15,Email,Product A,DL,HDFC,34475,75103,5907,0.079,46,769,230,1561470,45.29,44.83,Awareness,Paused,3,Nisha
2394,2025-04-12,LinkedIn,Product D,TS,Accenture,87271,143469,10360,0.072,37,744,223,664986,7.62,117.3,Awareness,Paused,2,Aarav
2395,2025-10-10,Google,Product D,KA,Deloitte,66533,186933,7976,0.043,45,1098,329,2098691,31.54,60.59,Sales,Paused,5,Dev
2396,2025-01-17,Google,Product C,DL,Infosys,128304,47014,8885,0.189,61,745,223,369734,2.88,172.22,Awareness,Paused,1,Kabir
2397,2025-07-01,YouTube,Product A,MH,Infosys,35303,53099,6824,0.129,53,600,180,892800,25.29,58.84,Awareness,Active,1,Meera
2398,2025-06-08,LinkedIn,Product A,DL,HDFC,24397,21059,9183,0.436,58,1332,399,3742620,153.4,18.32,Sales,Paused,4,Ishita
2399,2025-03-17,Email,Product C,DL,EY,55089,144422,13415,0.093,96,1814,544,2078624,37.73,30.37,Awareness,Active,1,Ananya
2400,2025-12-24,LinkedIn,Product D,MH,HDFC,120494,13614,13883,1.02,11,2231,669,1879221,15.6,54.01,Lead Gen,Active,2,Arjun
2401,2025-07-25,Google,Product C,WB,Reliance,145059,158696,12541,0.079,17,2020,606,690840,4.76,71.81,Lead Gen,Active,1,Nisha
2402,2025-12-18,Email,Product D,TN,EY,101239,89480,475,0.005,95,45,13,69862,0.69,2249.76,Sales,Paused,5,Tanvi
2403,2025-01-01,Google,Product C,TN,Accenture,96615,142694,11672,0.082,5,693,207,231426,2.4,139.42,Awareness,Active,2,Meera
2404,2025-09-02,YouTube,Product D,DL,EY,145959,138577,14949,0.108,86,1883,564,1382364,9.47,77.51,Lead Gen,Active,2,Sneha
2405,2025-02-12,Meta,Product B,KA,Deloitte,102059,102182,11759,0.115,73,1443,432,1305936,12.8,70.73,Awareness,Active,3,Sneha
2406,2025-07-11,Email,Product D,DL,Deloitte,131641,7397,9650,1.305,96,1826,547,2123454,16.13,72.09,Lead Gen,Paused,5,Aarav
2407,2025-10-02,Google,Product A,MH,Infosys,27030,144042,5698,0.04,72,787,236,771720,28.55,34.35,Awareness,Paused,2,Diya
2408,2025-01-09,LinkedIn,Product D,TN,Infosys,27001,67173,7842,0.117,34,766,229,2228857,82.55,35.25,Lead Gen,Paused,3,Diya
2409,2025-01-01,Meta,Product C,MH,TCS,99010,15338,4376,0.285,78,281,84,268800,2.71,352.35,Sales,Paused,3,Dev
2410,2025-09-29,Google,Product B,MH,Accenture,102607,136933,13463,0.098,63,1597,479,800888,7.81,64.25,Sales,Paused,1,Ananya
2411,2025-07-07,LinkedIn,Product B,KA,Amazon,94527,113491,2849,0.025,87,347,104,340392,3.6,272.41,Awareness,Paused,3,Yash
2412,2025-04-06,Email,Product A,TN,TCS,101714,155245,7749,0.05,21,1476,442,4285190,42.13,68.91,Sales,Active,4,Ananya
2413,2025-01-10,YouTube,Product A,TS,Accenture,104370,172578,425,0.002,13,42,12,96300,0.92,2485.0,Sales,Active,5,Priya
2414,2025-03-06,Email,Product C,TS,EY,81721,131751,8634,0.066,40,1604,481,1899950,23.25,50.95,Sales,Paused,3,Tanvi
2415,2025-04-01,Email,Product D,TN,Deloitte,62390,64532,13518,0.209,12,2304,691,2437157,39.06,27.08,Sales,Active,5,Karan
2416,2025-12-23,Meta,Product A,KA,EY,66804,135327,5688,0.042,59,751,225,1534500,22.97,88.95,Awareness,Paused,4,Tanvi
2417,2025-09-22,Meta,Product D,KA,Amazon,9348,50367,13969,0.277,7,2216,664,5164592,552.48,4.22,Awareness,Active,1,Ananya
2418,2025-10-21,Google,Product A,TN,Accenture,59531,181405,14951,0.082,26,1421,426,3545172,59.55,41.89,Lead Gen,Paused,5,Arjun
2419,2025-03-13,Google,Product C,TS,Amazon,91751,191796,12150,0.063,33,2345,703,787360,8.58,39.13,Lead Gen,Active,2,Neha
2420,2025-03-07,LinkedIn,Product C,DL,Amazon,68643,137277,328,0.002,100,35,10,83590,1.22,1961.23,Awareness,Active,1,Aisha
2421,2025-04-01,Google,Product B,TN,Infosys,71665,31984,2701,0.084,28,412,123,286221,3.99,173.94,Sales,Active,3,Neha
2422,2025-02-25,Google,Product C,MH,Deloitte,137682,165738,14520,0.088,6,2086,625,2750000,19.97,66.0,Lead Gen,Paused,1,Karan
2423,2025-07-30,YouTube,Product A,KA,Deloitte,83744,120905,731,0.006,88,76,22,165000,1.97,1101.89,Sales,Active,5,Tanvi
2424,2025-04-16,LinkedIn,Product D,TN,Reliance,96559,184520,1808,0.01,14,143,42,391230,4.05,675.24,Sales,Active,5,Aarav
2425,2025-05-12,YouTube,Product A,TN,Reliance,118189,37701,13013,0.345,42,1563,468,3450564,29.2,75.62,Lead Gen,Active,1,Priya
